Date,rain
1997-10,65.0
1997-11,0.0
1997-12,38.5
1998-01,101.0
1998-02,17.5
1998-03,7.5
1998-04,0.0
1998-05,0.0
1998-06,0.0
1998-07,3.5
1998-08,31.0
1998-09,63.5
1998-10,27.5
1998-11,96.5
1998-12,36.5
1999-01,55.5
1999-02,26.0
1999-03,1.0
1999-04,0.0
1999-05,5.5
1999-06,4.0
1999-07,
1999-08,
1999-09,
1999-10,
1999-11,
1999-12,
2000-01,
2000-02,
2000-03,
2000-04,
2000-05,
2000-06,
2000-07,
2000-08,
2000-09,
2000-10,
2000-11,
2000-12,
2001-01,
2001-02,
2001-03,
2001-04,
2001-05,
2001-06,
2001-07,
2001-08,
2001-09,
2001-10,
2001-11,
2001-12,
2002-01,
2002-02,
2002-03,
2002-04,
2002-05,
2002-06,
2002-07,0.0
2002-08,33.5
2002-09,126.8
2002-10,93.5
2002-11,22.0
2002-12,13.5
2003-01,112.1
2003-02,2.0
2003-03,0.0
2003-04,0.0
2003-05,0.4
2003-06,0.0
2003-07,0.9
2003-08,34.7
2003-09,90.8
2003-10,13.7
2003-11,103.0
2003-12,46.0
2004-01,75.5
2004-02,34.5
2004-03,0.0
2004-04,0.0
2004-05,0.0
2004-06,0.0
2004-07,0.0
2004-08,0.0
2004-09,26.5
2004-10,142.1
2004-11,69.7
2004-12,22.0
2005-01,68.7
2005-02,22.0
2005-03,5.9
2005-04,1.5
2005-05,0.0
2005-06,3.5
2005-07,0.0
2005-08,37.2
2005-09,65.9
2005-10,71.0
2005-11,32.5
2005-12,112.9
2006-01,51.5
2006-02,0.0
2006-03,19.5
2006-04,0.0
2006-05,0.5
2006-06,0.0
2006-07,0.0
2006-08,69.5
2006-09,49.0
2006-10,107.5
2006-11,221.4
2006-12,2.0
2007-01,123.9
2007-02,73.0
2007-03,0.0
2007-04,0.0
2007-05,0.0
2007-06,0.0
2007-07,1.2
2007-08,73.5
2007-09,59.0
2007-10,29.2
2007-11,47.5
2007-12,38.2
2008-01,101.0
2008-02,21.7
2008-03,6.2
2008-04,0.0
2008-05,0.0
2008-06,0.0
2008-07,0.0
2008-08,4.5
2008-09,51.0
2008-10,20.8
2008-11,12.2
2008-12,6.8
2009-01,12.2
2009-02,6.0
2009-03,0.0
2009-04,0.0
2009-05,0.0
2009-06,3.1
2009-07,0.0
2009-08,29.5
2009-09,29.9
2009-10,12.7
2009-11,56.4
2009-12,27.0
2010-01,99.5
2010-02,30.5
2010-03,2.0
2010-04,8.0
2010-05,0.0
2010-06,7.5
2010-07,0.0
2010-08,94.7
2010-09,58.0
2010-10,0.0
2010-11,53.6
2010-12,51.0
2011-01,79.3
2011-02,11.0
2011-03,0.0
2011-04,0.0
2011-05,0.0
2011-06,1.2
2011-07,0.0
2011-08,197.0
2011-09,2.0
2011-10,0.5
2011-11,80.0
2011-12,20.5
2012-01,92.5
2012-02,8.0
2012-03,0.0
2012-04,0.0
2012-05,0.0
2012-06,0.0
2012-07,0.0
2012-08,13.0
2012-09,15.0
2012-10,22.0
2012-11,50.5
2012-12,81.8
2013-01,32.0
2013-02,11.5
2013-03,0.0
2013-04,0.0
2013-05,0.0
2013-06,0.0
2013-07,13.5
2013-08,52.0
2013-09,94.5
2013-10,38.5
2013-11,27.5
2013-12,42.5
2014-01,60.5
2014-02,16.0
2014-03,4.0
2014-04,0.0
2014-05,0.0
2014-06,0.0
2014-07,0.0
2014-08,68.0
2014-09,68.5
2014-10,64.5
2014-11,20.5
2014-12,84.0
2015-01,49.5
2015-02,25.8
2015-03,0.0
2015-04,0.0
2015-05,0.0
2015-06,0.0
2015-07,0.0
2015-08,62.0
2015-09,52.0
2015-10,11.5
2015-11,65.8
2015-12,35.5
2016-01,98.0
2016-02,17.0
2016-03,0.0
2016-04,15.0
2016-05,0.0
2016-06,0.0
2016-07,0.0
2016-08,44.5
2016-09,18.0
2016-10,54.0
2016-11,5.5
2016-12,15.0
2017-01,114.5
2017-02,16.5
2017-03,0.0
2017-04,0.0
2017-05,0.0
