Date,rain
1991-06,0.0
1991-07,35.836474166550595
1991-08,0.7
1991-09,8.5
1991-10,26.1
1991-11,41.5
1991-12,47.4
1992-01,17.9
1992-02,0.5
1992-03,50.93379918551268
1992-04,42.013821484695164
1992-05,27.69635390067904
1992-06,12.572989895198319
1992-07,30.6
1992-08,6.0
1992-09,81.7
1992-10,44.6
1992-11,11.9
1992-12,23.5
1993-01,17.7
1993-02,47.4
1993-03,3.7
1993-04,0.0
1993-05,0.0
1993-06,0.0
1993-07,13.365619478814743
1993-08,0.8
1993-09,27.5
1993-10,50.9
1993-11,42.0
1993-12,99.4
1994-01,16.8
1994-02,87.0
1994-03,60.01375281904268
1994-04,37.4301062220369
1994-05,20.026167065738452
1994-06,4.2
1994-07,4.2
1994-08,41.5
1994-09,11.8
1994-10,13.5
1994-11,29.3
1994-12,77.1
1995-01,39.3
1995-02,10.8
1995-03,0.0
1995-04,0.0
1995-05,0.0
1995-06,1.0
1995-07,10.3
1995-08,75.1
1995-09,58.2
1995-10,22.0
1995-11,18.4
1995-12,15.8
1996-01,14.3
1996-02,23.8
1996-03,41.6
1996-04,0.0
1996-05,0.0
1996-06,0.5
1996-07,1.0
1996-08,24.31504121257728
1996-09,18.4
1996-10,29.9
1996-11,31.7
1996-12,87.4
1997-01,71.7
1997-02,12.8
1997-03,0.7
1997-04,4.670657529697517
1997-05,8.887586476870101
1997-06,1.4
1997-07,0.2
1997-08,0.0
1997-09,10.6
1997-10,45.4
1997-11,3.1
1997-12,19.6
1998-01,62.9
1998-02,19.3
1998-03,3.0
1998-04,1.5
1998-05,0.0
1998-06,0.0
1998-07,2.7
1998-08,34.3
1998-09,42.4
1998-10,25.4
1998-11,100.7
1998-12,23.3
1999-01,36.1
1999-02,20.7
1999-03,0.6
1999-04,0.2
1999-05,13.8
1999-06,1.2
1999-07,0.6504521140986735
1999-08,12.832027033652086
1999-09,38.945422779124726
1999-10,41.95630837838081
1999-11,32.67565760273432
1999-12,60.41873239450065
2000-01,32.61211847775416
2000-02,27.233203758621535
2000-03,16.05675587848962
2000-04,9.807247925807948
2000-05,7.451755469396464
2000-06,1.3658211792944897
2000-07,1.0782001253528872
2000-08,16.623210543363612
2000-09,15.586987579389824
2000-10,37.721012270716585
2000-11,14.520047661712105
2000-12,44.65689468211069
2001-01,36.33195527212935
2001-02,21.97685462951477
2001-03,11.13559448771745
2001-04,4.592882673127754
2001-05,5.477768512773508
2001-06,3.282074683142265
2001-07,28.475758027369697
2001-08,30.47734507523156
2001-09,24.78369244990013
2001-10,23.50318210472033
2001-11,17.101174562481173
2001-12,41.8393509511819
2002-01,30.484362023224406
2002-02,19.832882778613847
2002-03,11.947301650567823
2002-04,6.675428258252029
2002-05,5.764433444212581
2002-06,1.9016660482274972
2002-07,0.0
2002-08,45.1
2002-09,95.2
2002-10,69.0
2002-11,14.0
2002-12,17.0
2003-01,97.9
2003-02,5.9
2003-03,0.0
2003-04,0.0
2003-05,4.0
2003-06,0.0
2003-07,1.4
2003-08,20.3
2003-09,104.0
2003-10,8.0
2003-11,36.7
2003-12,32.1
2004-01,58.9
2004-02,21.9
2004-03,1.2
2004-04,0.0
2004-05,0.0
2004-06,0.0
2004-07,3.4
2004-08,27.3
2004-09,97.0
2004-10,39.7
2004-11,11.5
2004-12,49.5
2005-01,31.6
2005-02,2.5
2005-03,0.0
2005-04,0.0
2005-05,0.0
2005-06,0.0
2005-07,1.0
2005-08,24.0
2005-09,65.7
2005-10,50.3
2005-11,23.1
2005-12,85.3
2006-01,15.0
2006-02,6.2
2006-03,13.0
2006-04,0.0
2006-05,0.0
2006-06,0.0
2006-07,0.0
2006-08,30.3
2006-09,19.7
2006-10,55.2
2006-11,17.350582040153178
2006-12,2.0
2007-01,61.8
2007-02,41.0
2007-03,0.0
2007-04,0.0
2007-05,0.0
2007-06,0.0
2007-07,2.4
2007-08,53.2
2007-09,39.7
2007-10,16.6
2007-11,23.9
2007-12,11.5
2008-01,57.7
2008-02,28.8
2008-03,4.7
2008-04,6.0
2008-05,0.5
2008-06,0.0
2008-07,0.0
2008-08,2.0
2008-09,39.2
2008-10,18.1
2008-11,5.2
2008-12,4.0
2009-01,30.0
2009-02,2.2
2009-03,0.0
2009-04,0.5
2009-05,0.0
2009-06,1.7
2009-07,0.0
2009-08,20.5
2009-09,20.5
2009-10,13.4
2009-11,23.9
2009-12,10.2
2010-01,72.5
2010-02,28.7
2010-03,5.4
2010-04,3.5
2010-05,0.0
2010-06,9.3
2010-07,0.0
2010-08,64.4
2010-09,39.2
2010-10,2.0
2010-11,23.3
2010-12,31.3
2011-01,36.0
2011-02,7.2
2011-03,0.0
2011-04,0.0
2011-05,0.0
2011-06,2.0
2011-07,0.0
2011-08,25.4
2011-09,5.8
2011-10,17.0
2011-11,42.5
2011-12,47.3
2012-01,13.6
2012-02,6.3
2012-03,0.0
2012-04,0.0
2012-05,0.0
2012-06,0.0
2012-07,0.0
2012-08,88.8
2012-09,0.0
2012-10,2.4
2012-11,40.9
2012-12,8.8
2013-01,59.7
2013-02,12.4
2013-03,0.0
2013-04,3.5
2013-05,0.0
2013-06,2.5
2013-07,5.0
2013-08,51.4
2013-09,51.4
2013-10,32.1
2013-11,9.2
2013-12,26.7
2014-01,24.6
2014-02,34.9
2014-03,0.0
2014-04,0.0
2014-05,0.0
2014-06,0.0
2014-07,0.0
2014-08,40.7
2014-09,28.8
2014-10,22.8
2014-11,4.2
2014-12,46.9
2015-01,23.4
2015-02,16.9
2015-03,0.0
2015-04,0.4
2015-05,1.2
2015-06,0.0
2015-07,11.4
2015-08,69.7
2015-09,26.4
2015-10,6.0
2015-11,25.8
2015-12,23.4
2016-01,69.5
2016-02,14.0
2016-03,1.0
2016-04,9.0
2016-05,0.0
2016-06,0.4
2016-07,1.0
2016-08,46.0
2016-09,10.9
2016-10,32.8
2016-11,0.4
2016-12,9.0
2017-01,69.5
2017-02,17.5
2017-03,0.0
2017-04,0.0
2017-05,0.0
2017-06,0.0
2017-07,1.3
2017-08,3.6
2017-09,75.1
2017-10,45.8
2017-11,19.5
2017-12,32.6
2018-01,22.2
2018-02,43.3
2018-03,0.0
2018-04,0.0
2018-05,0.0
2018-06,0.0
2018-07,0.0
2018-08,0.0
2018-09,1.4
2018-10,10.6
2018-11,13.3
2018-12,1.6
2019-01,20.2
2019-02,38.1
2019-03,17.1
2019-04,0.0
2019-05,0.0
2019-06,0.0
2019-07,3.0
2019-08,39.4
2019-09,31.7
2019-10,83.6
2019-11,19.1
2019-12,21.8
2020-01,92.7
2020-02,3.2
2020-03,0.2
2020-04,0.0
2020-05,0.0
2020-06,0.0
2020-07,5.6
2020-08,20.2
2020-09,37.7
2020-10,12.8
2020-11,8.4
2020-12,67.7
2021-01,60.9
2021-02,14.4
2021-03,0.6
2021-04,2.2
2021-05,0.0
2021-06,0.0
2021-07,0.1
2021-08,7.8
2021-09,71.9
