Date,rain
2003-08,28.5
2003-09,126.5
2003-10,20.5
2003-11,96.5
2003-12,63.5
2004-01,91.5
2004-02,38.0
2004-03,0.0
2004-04,0.0
2004-05,0.0
2004-06,0.0
2004-07,0.0
2004-08,7.5
2004-09,60.5
2004-10,187.0
2004-11,80.5
2004-12,18.5
2005-01,75.5
2005-02,52.0
2005-03,3.5
2005-04,0.5
2005-05,0.0
2005-06,0.0
2005-07,0.0
2005-08,40.0
2005-09,85.0
2005-10,96.0
2005-11,44.0
2005-12,105.0
2006-01,41.0
2006-02,4.5
2006-03,16.0
2006-04,0.0
2006-05,0.0
2006-06,0.0
2006-07,0.0
2006-08,43.5
2006-09,27.0
2006-10,145.0
2006-11,72.5
2006-12,0.0
2007-01,82.5
2007-02,49.0
2007-03,0.0
2007-04,0.0
2007-05,0.0
2007-06,0.0
2007-07,6.5
2007-08,73.0
2007-09,81.0
2007-10,29.5
2007-11,62.0
2007-12,18.0
2008-01,90.5
2008-02,22.0
2008-03,4.0
2008-04,5.0
2008-05,0.0
2008-06,0.0
2008-07,0.5
2008-08,5.0
2008-09,87.0
2008-10,27.0
2008-11,29.0
2008-12,4.5
2009-01,34.5
2009-02,7.5
2009-03,0.0
2009-04,0.0
2009-05,0.0
2009-06,9.5
2009-07,0.0
2009-08,58.5
2009-09,39.5
2009-10,36.0
2009-11,44.0
2009-12,28.5
2010-01,95.5
2010-02,44.0
2010-03,34.5
2010-04,0.5
2010-05,0.0
2010-06,12.5
2010-07,0.0
2010-08,128.0
2010-09,82.5
2010-10,9.5
2010-11,58.5
2010-12,56.0
2011-01,51.0
2011-02,26.0
2011-03,0.0
2011-04,0.0
2011-05,0.0
2011-06,9.0
2011-07,0.0
2011-08,37.0
2011-09,9.0
2011-10,71.5
2011-11,59.5
2011-12,73.0
2012-01,26.0
2012-02,25.0
2012-03,0.0
2012-04,0.0
2012-05,0.0
2012-06,0.0
2012-07,0.0
2012-08,119.5
2012-09,1.5
2012-10,13.0
2012-11,59.0
2012-12,18.0
2013-01,65.5
2013-02,11.5
2013-03,3.5
2013-04,4.0
2013-05,0.0
2013-06,0.0
2013-07,7.5
2013-08,96.5
2013-09,82.0
2013-10,44.0
2013-11,22.5
2013-12,50.0
2014-01,38.5
2014-02,25.5
2014-03,0.0
2014-04,0.0
2014-05,0.0
2014-06,0.0
2014-07,0.0
2014-08,52.5
2014-09,81.0
2014-10,53.0
2014-11,24.0
2014-12,81.5
2015-01,37.5
2015-02,27.5
2015-03,0.0
2015-04,0.0
2015-05,2.0
2015-06,0.0
2015-07,13.5
2015-08,97.0
2015-09,35.0
2015-10,13.5
2015-11,56.0
2015-12,33.0
2016-01,100.5
2016-02,19.0
2016-03,0.0
2016-04,9.0
2016-05,0.0
2016-06,0.0
2016-07,3.0
2016-08,57.5
2016-09,50.0
2016-10,83.5
2016-11,6.0
2016-12,15.5
2017-01,100.5
2017-02,11.5
2017-03,0.0
2017-04,0.0
2017-05,0.0
2017-06,0.0
2017-07,0.0
2017-08,10.0
2017-09,93.0
2017-10,69.0
2017-11,41.0
2017-12,49.0
2018-01,34.5
2018-02,55.0
2018-03,0.0
2018-04,0.0
2018-05,0.0
2018-06,0.0
2018-07,0.0
2018-08,0.0
2018-09,4.5
2018-10,41.0
2018-11,40.0
2018-12,10.5
2019-01,40.5
2019-02,72.0
2019-03,13.0
2019-04,0.0
2019-05,0.0
2019-06,0.0
2019-07,12.0
2019-08,74.0
2019-09,72.0
2019-10,165.0
2019-11,40.0
2019-12,47.5
2020-01,166.5
2020-02,4.0
2020-03,2.5
2020-04,0.5
2020-05,0.0
2020-06,1.0
2020-07,5.5
2020-08,41.0
2020-09,90.5
2020-10,22.0
2020-11,27.0
2020-12,123.5
2021-01,112.0
2021-02,28.0
2021-03,0.0
2021-04,0.0
2021-05,0.5
2021-06,1.0
2021-07,0.0
2021-08,9.5
2021-09,154.5
2021-10,24.5
2021-11,36.0
2021-12,39.5
2022-01,15.0
2022-02,2.5
2022-03,0.0
2022-04,0.0
2022-05,0.0
2022-06,0.0
2022-07,0.0
2022-08,0.0
2022-09,0.0
2022-10,0.0
2022-11,0.0
2022-12,0.0
2023-01,0.0
2023-02,0.0
2023-03,0.0
2023-04,0.0
2023-05,0.0
2023-06,0.0
2023-07,0.0
2023-08,0.0
2023-09,0.0
2023-10,0.0
2023-11,0.0
2023-12,0.0
2024-01,0.0
2024-02,0.0
2024-03,0.0
2024-04,0.0
2024-05,0.0
2024-06,0.0
2024-07,0.0
2024-08,0.0
2024-09,0.0
2024-10,0.0
2024-11,0.0
2024-12,0.0
2025-01,0.0
2025-02,0.0
2025-03,0.0
2025-04,0.0
2025-05,0.0
2025-06,0.0
